Unnamed: 0,League,Phase,Blue,Red,Score,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1,RP2,BP2,BP3,RP3,RB4,BB4,RB5,BB5,RP4,BP4,BP5,RP5,league_code,gameid,Winner,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5
1566,LLA_2024_Season_Opening_Season,Week 5,Six Karma,All Knights,0 - 2,14.3,Tristana,Ashe,Rumble,Lucian,Varus,Taliyah,Kalista,Azir,Senna,Orianna,Nocturne,Nautilus,Renata Glasc,Rell,Zac,Bel'Veth,Poppy,Hwei,Aatrox,Jax,LLA,LOLTMNT02_46264,2,Bot,Mid,Jungle,Support,Top,Mid,Bot,Support,Jungle,Top
1567,LLA_2024_Season_Opening_Season,Week 5,All Knights,Six Karma,1 - 0,14.3,Lucian,Rumble,Ashe,Karma,Taliyah,Kalista,Varus,Azir,K'Sante,Ivern,Tristana,Jhin,Nautilus,Vi,Gwen,Maokai,Xin Zhao,Mordekaiser,Rell,Leona,LLA,LOLTMNT02_47065,1,Bot,Jungle,Mid,Top,Support,Mid,Top,Bot,Jungle,Support
1568,LLA_2024_Season_Opening_Season,Week 5,Movistar R7,INFINITY,2 - 0,14.3,Poppy,Kalista,Karma,Rell,Ashe,Rumble,Tristana,Senna,Maokai,Lucian,Milio,Azir,Ivern,Vi,Lillia,Nautilus,Sejuani,Elise,K'Sante,Yone,LLA,LOLTMNT02_47055,1,Mid,Bot,Support,Jungle,Top,Bot,Support,Mid,Jungle,Top
1569,LLA_2024_Season_Opening_Season,Week 5,Movistar R7,INFINITY,1 - 0,14.3,Poppy,Kalista,Karma,Rell,Ashe,Vi,Rumble,Senna,Maokai,Milio,Lucian,Tristana,Jarvan IV,Udyr,Yone,K'Sante,Ivern,Taliyah,Viego,Jayce,LLA,LOLTMNT02_46237,1,Top,Support,Bot,Mid,Jungle,Bot,Support,Mid,Jungle,Top
1570,LLA_2024_Season_Opening_Season,Week 5,INFINITY,Estral Esports,0 - 2,14.3,Kalista,Senna,Vi,Rumble,Ashe,Varus,Karma,Ivern,Tristana,Xin Zhao,Ezreal,Kai'Sa,Gnar,K'Sante,Braum,Malphite,Nautilus,Jayce,Aurelion Sol,Sion,LLA,LOLTMNT02_46046,2,Support,Jungle,Bot,Top,Mid,Jungle,Mid,Bot,Support,Top
1571,LLA_2024_Season_Opening_Season,Week 5,INFINITY,Estral Esports,0 - 1,14.3,Kalista,Senna,Ashe,Rumble,Karma,Varus,Smolder,Draven,Vi,Wukong,Renata Glasc,Pyke,Gnar,LeBlanc,Orianna,Twisted Fate,Taliyah,Aphelios,K'Sante,Yone,LLA,LOLTMNT02_43876,2,Mid,Jungle,Support,Bot,Top,Bot,Jungle,Support,Mid,Top
1572,LLA_2024_Season_Opening_Season,Week 5,Isurus,Leviatan,2 - 0,14.3,Kalista,Rumble,Rell,Ashe,Nocturne,Smolder,Karma,Lucian,Nami,Ezreal,Vi,Viego,Taliyah,Gnar,Akali,Azir,Ahri,K'Sante,Twisted Fate,Jax,LLA,LOLTMNT02_43867,1,Support,Bot,Jungle,Top,Mid,Bot,Support,Jungle,Mid,Top
1573,LLA_2024_Season_Opening_Season,Week 5,Leviatan,Isurus,0 - 1,14.3,Aatrox,Kalista,Tristana,Karma,Smolder,Rumble,Ashe,Varus,Vi,Ezreal,Azir,Taliyah,Maokai,Nautilus,Jarvan IV,Rell,Senna,K'Sante,Amumu,Gnar,LLA,LOLTMNT02_46021,2,Support,Bot,Mid,Top,Jungle,Bot,Jungle,Mid,Support,Top
1574,LLA_2024_Season_Opening_Season,Week 4,Leviatan,All Knights,1 - 2,14.2,K'Sante,Ashe,Udyr,Rumble,Azir,Karma,Orianna,Kalista,Rell,Draven,Poppy,Neeko,Renata Glasc,Vi,Zac,Nocturne,Jax,Nautilus,Akali,Lillia,LLA,LOLTMNT01_52206,2,Mid,Bot,Jungle,Support,Top,Bot,Support,Mid,Top,Jungle
1575,LLA_2024_Season_Opening_Season,Week 4,All Knights,Leviatan,1 - 1,14.2,Ashe,Rumble,Corki,Karma,Kalista,K'Sante,Azir,Varus,Orianna,Lucian,Nami,Vi,Poppy,Nautilus,Maokai,Aatrox,Renata Glasc,Zac,Gnar,Jax,LLA,LOLTMNT01_52195,1,Mid,Bot,Support,Jungle,Top,Bot,Mid,Jungle,Support,Top
1576,LLA_2024_Season_Opening_Season,Week 4,Leviatan,All Knights,1 - 0,14.2,Maokai,Ashe,K'Sante,Rumble,Udyr,Karma,Orianna,Lucian,Azir,Kalista,Renata Glasc,Milio,Nocturne,Poppy,Vi,Zac,Sejuani,Rell,Jax,Aatrox,LLA,LOLTMNT01_52187,1,Mid,Bot,Support,Jungle,Top,Bot,Mid,Support,Jungle,Top
1577,LLA_2024_Season_Opening_Season,Week 4,INFINITY,Isurus,1 - 2,14.2,Kalista,Azir,Sejuani,Karma,Rumble,Ashe,Varus,Xayah,Rakan,Nautilus,Vi,Viego,Jayce,Sylas,Gwen,LeBlanc,Aatrox,Gnar,Corki,Akali,LLA,LOLTMNT01_52171,2,Bot,Support,Jungle,Top,Mid,Bot,Support,Jungle,Top,Mid
1578,LLA_2024_Season_Opening_Season,Week 4,Isurus,INFINITY,1 - 1,14.2,Azir,Sejuani,Vi,Tristana,Karma,Kalista,Rumble,Ashe,K'Sante,Varus,Nautilus,Heimerdinger,Rell,Corki,LeBlanc,Nocturne,Jarvan IV,Viego,Sylas,Galio,LLA,LOLTMNT01_51350,1,Top,Bot,Support,Jungle,Mid,Bot,Top,Support,Jungle,Mid
1579,LLA_2024_Season_Opening_Season,Week 4,INFINITY,Isurus,1 - 0,14.2,Kalista,Rumble,Sejuani,Karma,Tristana,Ashe,Azir,Senna,Maokai,Vi,Varus,LeBlanc,Jayce,Gnar,Gwen,Xin Zhao,Aatrox,K'Sante,Rakan,Lee Sin,LLA,LOLTMNT01_51340,1,Mid,Jungle,Bot,Top,Support,Bot,Support,Mid,Top,Jungle
1580,LLA_2024_Season_Opening_Season,Week 4,Estral Esports,Movistar R7,2 - 1,14.2,Tristana,Rumble,Ashe,LeBlanc,Poppy,Karma,Kalista,Draven,Rell,Udyr,Maokai,Gnar,Renata Glasc,Neeko,Yone,Jayce,Vi,Azir,Xin Zhao,Ahri,LLA,LOLTMNT01_49895,1,Bot,Top,Support,Mid,Jungle,Bot,Support,Top,Jungle,Mid
1581,LLA_2024_Season_Opening_Season,Week 4,Movistar R7,Estral Esports,1 - 1,14.2,LeBlanc,Rumble,Vi,Karma,Ashe,Draven,Tristana,Kalista,Varus,Caitlyn,Senna,Udyr,Aatrox,Yone,Gnar,Nocturne,Hwei,Maokai,K'Sante,Jarvan IV,LLA,LOLTMNT01_50753,1,Mid,Bot,Support,Jungle,Top,Bot,Support,Top,Mid,Jungle
1582,LLA_2024_Season_Opening_Season,Week 4,Estral Esports,Movistar R7,1 - 0,14.2,Tristana,Rumble,Poppy,LeBlanc,Draven,Karma,Kalista,Ashe,Varus,Maokai,Senna,Nocturne,Yone,Orianna,Udyr,Gnar,Neeko,K'Sante,Azir,Aatrox,LLA,LOLTMNT01_49879,1,Bot,Jungle,Support,Top,Mid,Support,Bot,Jungle,Mid,Top
1583,LLA_2024_Season_Opening_Season,Week 4,Leviatan,INFINITY,2 - 1,14.2,Vi,Varus,Udyr,Kalista,Azir,Karma,Rumble,Ashe,K'Sante,Lucian,Milio,Ezreal,Tristana,Poppy,Rell,Orianna,Nocturne,Sejuani,Jayce,Hwei,LLA,LOLTMNT01_49858,1,Top,Bot,Support,Jungle,Mid,Support,Top,Bot,Jungle,Mid
1584,LLA_2024_Season_Opening_Season,Week 4,Leviatan,INFINITY,1 - 1,14.2,Vi,Varus,Renata Glasc,Kalista,Udyr,Karma,Ashe,Ezreal,Azir,Orianna,Nocturne,Lee Sin,Rumble,Heimerdinger,Draven,Gnar,Rakan,Zac,Rell,Gwen,LLA,LOLTMNT01_49848,2,Bot,Mid,Jungle,Top,Support,Bot,Mid,Jungle,Support,Top
1585,LLA_2024_Season_Opening_Season,Week 4,Leviatan,INFINITY,1 - 0,14.2,Vi,Kalista,Renata Glasc,Varus,Udyr,Karma,Ashe,Maokai,Senna,Rell,Rumble,K'Sante,Tristana,Poppy,Ezreal,Azir,Corki,Orianna,Draven,Nautilus,LLA,LOLTMNT01_49839,1,Support,Jungle,Top,Mid,Bot,Jungle,Bot,Top,Mid,Support
1586,LLA_2024_Season_Opening_Season,Week 4,Estral Esports,Six Karma,2 - 0,14.2,Vi,Rumble,Orianna,Ashe,Milio,Karma,Kalista,Draven,Maokai,Rell,Aatrox,K'Sante,LeBlanc,Poppy,Brand,Sejuani,Tristana,Yone,Lillia,Renata Glasc,LLA,LOLTMNT01_50182,1,Bot,Support,Top,Mid,Jungle,Bot,Jungle,Top,Mid,Support
1587,LLA_2024_Season_Opening_Season,Week 4,Six Karma,Estral Esports,0 - 1,14.2,Kalista,Karma,Rumble,Orianna,Milio,Poppy,Varus,Ashe,Maokai,Sejuani,Nautilus,Ezreal,Gnar,K'Sante,Aatrox,Udyr,Zac,Viego,Azir,Yone,LLA,LOLTMNT01_49314,2,Bot,Top,Support,Jungle,Mid,Support,Jungle,Bot,Top,Mid
1588,LLA_2024_Season_Opening_Season,Week 4,All Knights,Isurus,0 - 2,14.2,Sylas,Karma,Sejuani,Tristana,Ashe,Rumble,Kalista,Azir,Maokai,Corki,Rell,Senna,Gwen,Aatrox,Gnar,K'Sante,Jayce,Ornn,Nocturne,Lee Sin,LLA,LOLTMNT01_49295,2,Bot,Mid,Support,Top,Jungle,Mid,Support,Bot,Top,Jungle
1589,LLA_2024_Season_Opening_Season,Week 4,All Knights,Isurus,0 - 1,14.2,Sylas,Karma,Sejuani,Tristana,Ashe,Rumble,Kalista,Draven,Azir,Nocturne,Neeko,Maokai,Gwen,Jayce,Gnar,K'Sante,Aatrox,Jax,Rell,Renata Glasc,LLA,LOLTMNT01_50130,2,Bot,Jungle,Mid,Top,Support,Bot,Mid,Jungle,Top,Support
1590,LLA_2024_Season_Opening_Season,Week 3,Isurus,Six Karma,2 - 0,14.2,Kalista,Rumble,Lucian,Sejuani,K'Sante,Karma,Ashe,Aatrox,Ezreal,Jayce,Neeko,Nocturne,Tahm Kench,Orianna,Varus,Rakan,LeBlanc,Lee Sin,Leona,Alistar,LLA,LOLTMNT01_49815,1,Bot,Top,Mid,Jungle,Support,Top,Bot,Jungle,Mid,Support
1591,LLA_2024_Season_Opening_Season,Week 3,Isurus,Six Karma,1 - 0,14.2,Kalista,Rumble,Lucian,Sejuani,K'Sante,Karma,Ashe,Varus,Maokai,Tristana,Gnar,Nautilus,Milio,Malphite,Ezreal,Azir,Jax,Brand,Rell,Orianna,LLA,LOLTMNT01_50660,1,Bot,Mid,Top,Jungle,Support,Bot,Jungle,Support,Top,Mid
1592,LLA_2024_Season_Opening_Season,Week 3,All Knights,Movistar R7,0 - 2,14.2,Ashe,Rumble,Poppy,Karma,Draven,Tristana,Kalista,Lucian,Maokai,Renata Glasc,Viego,Milio,K'Sante,Jayce,Udyr,Jax,Aatrox,Gwen,LeBlanc,Corki,LLA,LOLTMNT01_41935,2,Bot,Support,Jungle,Top,Mid,Bot,Jungle,Support,Top,Mid
1593,LLA_2024_Season_Opening_Season,Week 3,All Knights,Movistar R7,0 - 1,14.2,Ashe,Rumble,Poppy,Karma,Maokai,K'Sante,Tristana,Kalista,Vi,Xayah,Rakan,Renata Glasc,Brand,Jax,Elise,Akali,Taliyah,Karthus,Udyr,Aatrox,LLA,LOLTMNT01_42974,2,Mid,Bot,Support,Jungle,Top,Bot,Jungle,Support,Mid,Top
1594,LLA_2024_Season_Opening_Season,Week 3,Movistar R7,Leviatan,2 - 0,14.2,Azir,Rumble,Karma,Lucian,Poppy,Ashe,Kalista,Draven,Maokai,Ivern,Tristana,Jayce,Renata Glasc,Udyr,Alistar,K'Sante,Rell,Jax,Nautilus,Gragas,LLA,LOLTMNT01_41555,1,Bot,Jungle,Mid,Top,Support,Bot,Jungle,Mid,Support,Top
1595,LLA_2024_Season_Opening_Season,Week 3,Leviatan,Movistar R7,0 - 1,14.2,Tristana,Rumble,Lucian,Karma,Ashe,Azir,Varus,Kalista,Maokai,Sejuani,Jax,Renata Glasc,Blitzcrank,K'Sante,Orianna,Gragas,Akali,Corki,Nautilus,Jayce,LLA,LOLTMNT01_42560,2,Bot,Jungle,Top,Mid,Support,Bot,Jungle,Support,Top,Mid
1596,LLA_2024_Season_Opening_Season,Week 3,All Knights,Estral Esports,0 - 2,14.2,Ashe,Rumble,LeBlanc,Tristana,Kalista,Karma,Azir,Lucian,Milio,Nautilus,Aphelios,Corki,Poppy,Maokai,K'Sante,Vi,Jarvan IV,Udyr,Xin Zhao,Aatrox,LLA,LOLTMNT01_42540,2,Mid,Support,Bot,Top,Jungle,Bot,Support,Mid,Jungle,Top
1597,LLA_2024_Season_Opening_Season,Week 3,Estral Esports,All Knights,1 - 0,14.2,Tristana,Ashe,Azir,Karma,Corki,Rumble,Kalista,Xayah,Rakan,LeBlanc,Lee Sin,K'Sante,Gnar,Poppy,Renata Glasc,Vi,Diana,Rell,Yone,Yasuo,LLA,LOLTMNT01_41504,1,Bot,Mid,Jungle,Support,Top,Bot,Support,Top,Jungle,Mid
1598,LLA_2024_Season_Opening_Season,Week 3,Estral Esports,Isurus,2 - 0,14.2,Sylas,Rumble,Sejuani,Karma,Tristana,Ashe,Kalista,Draven,Azir,Vi,Corki,Rell,Gnar,Renata Glasc,Yone,Milio,Aatrox,K'Sante,Maokai,Alistar,LLA,LOLTMNT01_41246,1,Bot,Jungle,Mid,Top,Support,Bot,Mid,Jungle,Top,Support
1599,LLA_2024_Season_Opening_Season,Week 3,Isurus,Estral Esports,0 - 1,14.2,Vi,Rumble,Karma,Sejuani,Neeko,Akali,Lucian,Ashe,Kalista,Nami,Maokai,Rell,Tristana,Corki,Azir,Gnar,Jax,K'Sante,Sylas,Cassiopeia,LLA,LOLTMNT01_42253,2,Bot,Support,Jungle,Top,Mid,Support,Bot,Jungle,Top,Mid
1600,LLA_2024_Season_Opening_Season,Week 3,INFINITY,Six Karma,0 - 2,14.2,Lucian,Rumble,Ashe,Nocturne,Karma,Gnar,K'Sante,Kalista,Azir,Varus,Corki,Maokai,Milio,Ornn,Poppy,Sion,Jax,Wukong,Nautilus,Rell,LLA,LOLTMNT01_42231,2,Top,Bot,Mid,Jungle,Support,Bot,Mid,Jungle,Top,Support
1601,LLA_2024_Season_Opening_Season,Week 3,Six Karma,INFINITY,1 - 0,14.2,Nocturne,Lucian,Rumble,Ashe,Kalista,Karma,Azir,Ezreal,LeBlanc,Maokai,K'Sante,Gnar,Varus,Xin Zhao,Aphelios,Lee Sin,Sejuani,Xayah,Rakan,Renata Glasc,LLA,LOLTMNT01_41202,1,Mid,Jungle,Top,Bot,Support,Bot,Mid,Top,Jungle,Support
1602,LLA_2024_Season_Opening_Season,Week 2,Movistar R7,Isurus,2 - 0,14.1,Sylas,Rumble,Akali,Kalista,Vi,Lucian,Ashe,Varus,Maokai,Xin Zhao,Corki,Yone,Gnar,Blitzcrank,Gwen,Karma,Aatrox,Milio,K'Sante,Hwei,LLA,LOLTMNT02_31239,1,Bot,Jungle,Mid,Support,Top,Bot,Jungle,Mid,Top,Support
1603,LLA_2024_Season_Opening_Season,Week 2,Isurus,Movistar R7,0 - 1,14.1,Kalista,Sylas,Lucian,Rumble,Poppy,Ashe,Xin Zhao,Draven,Maokai,Aphelios,LeBlanc,Tristana,Blitzcrank,Jax,Milio,Kennen,Renata Glasc,Gnar,Rakan,Jayce,LLA,LOLTMNT02_31234,2,Jungle,Bot,Mid,Top,Support,Bot,Jungle,Mid,Support,Top
1604,LLA_2024_Season_Opening_Season,Week 2,Six Karma,All Knights,0 - 2,14.1,Azir,Lucian,Corki,Kalista,LeBlanc,Nocturne,Rumble,K'Sante,Ashe,Varus,Nautilus,Braum,Orianna,Viego,Neeko,Tristana,Taliyah,Hwei,Jarvan IV,Bel'Veth,LLA,LOLTMNT02_31225,2,Top,Bot,Support,Mid,Jungle,Top,Bot,Support,Mid,Jungle
1605,LLA_2024_Season_Opening_Season,Week 2,Six Karma,All Knights,0 - 1,14.1,LeBlanc,Lucian,Corki,Nocturne,Tristana,Kalista,Rumble,Varus,K'Sante,Ashe,Vi,Azir,Neeko,Caitlyn,Orianna,Maokai,Viego,Taliyah,Ezreal,Nautilus,LLA,LOLTMNT02_31222,2,Top,Support,Jungle,Mid,Bot,Bot,Top,Mid,Jungle,Support
1606,LLA_2024_Season_Opening_Season,Week 2,INFINITY,All Knights,2 - 1,14.1,Tristana,Rumble,Xin Zhao,Varus,LeBlanc,Ashe,Azir,Lucian,Milio,Zeri,Lulu,Corki,Vi,Poppy,Udyr,Zac,Maokai,Gnar,Nocturne,Yone,LLA,LOLTMNT02_30579,1,Mid,Bot,Support,Top,Jungle,Bot,Support,Mid,Jungle,Top
1607,LLA_2024_Season_Opening_Season,Week 2,All Knights,INFINITY,1 - 1,14.1,Ashe,Tristana,Varus,Xin Zhao,Udyr,Rumble,LeBlanc,Lucian,Milio,Aphelios,Lulu,Azir,Poppy,Gnar,K'Sante,Jayce,Vi,Aatrox,Viego,Kennen,LLA,LOLTMNT02_29575,2,Mid,Bot,Support,Top,Jungle,Bot,Support,Mid,Jungle,Top
1608,LLA_2024_Season_Opening_Season,Week 2,INFINITY,All Knights,0 - 1,14.1,Xin Zhao,Rumble,Lucian,Varus,Tristana,Ashe,Kalista,Azir,Xayah,Renata Glasc,Corki,Rakan,Jayce,K'Sante,Poppy,Gnar,Zac,Sejuani,Renekton,Aatrox,LLA,LOLTMNT01_34810,2,Bot,Support,Mid,Jungle,Top,Mid,Bot,Support,Jungle,Top
1609,LLA_2024_Season_Opening_Season,Week 2,Leviatan,Six Karma,2 - 1,14.1,Poppy,LeBlanc,Ashe,Corki,Lucian,Rumble,Kalista,Rakan,Xayah,Rell,Azir,Taliyah,Maokai,Gragas,Jarvan IV,Vi,Xin Zhao,Jax,Sejuani,Ornn,LLA,LOLTMNT01_35816,1,Bot,Support,Mid,Top,Jungle,Support,Bot,Mid,Jungle,Top
1610,LLA_2024_Season_Opening_Season,Week 2,Leviatan,Six Karma,1 - 1,14.1,Poppy,Azir,Ashe,LeBlanc,Lucian,Nocturne,Rumble,Neeko,Varus,Kalista,Corki,K'Sante,Rell,Renata Glasc,Nautilus,Vi,Wukong,Xin Zhao,Rakan,Alistar,LLA,LOLTMNT01_35812,1,Top,Bot,Mid,Jungle,Support,Mid,Bot,Top,Jungle,Support
1611,LLA_2024_Season_Opening_Season,Week 2,Leviatan,Six Karma,0 - 1,14.1,Orianna,Azir,Poppy,LeBlanc,Ashe,Neeko,Rumble,K'Sante,Lucian,Maokai,Tristana,Milio,Varus,Sylas,Kalista,Sejuani,Taliyah,Aphelios,Lulu,Vi,LLA,LOLTMNT01_35808,2,Top,Jungle,Mid,Bot,Support,Top,Bot,Support,Mid,Jungle
1612,LLA_2024_Season_Opening_Season,Week 2,Estral Esports,Leviatan,2 - 0,14.1,Orianna,Rumble,Varus,Ashe,LeBlanc,Kalista,Lucian,Aphelios,Milio,Nami,Maokai,Xin Zhao,Tristana,Neeko,Jayce,Renekton,Azir,Jax,Yone,Gragas,LLA,LOLTMNT01_34691,1,Bot,Support,Jungle,Top,Mid,Bot,Support,Jungle,Mid,Top
1613,LLA_2024_Season_Opening_Season,Week 2,Estral Esports,Leviatan,1 - 0,14.1,Orianna,Rumble,Varus,Ashe,Nocturne,Kalista,LeBlanc,Lucian,Milio,Aphelios,Lulu,Azir,Jax,Gnar,Vi,Xin Zhao,Maokai,Brand,Aatrox,Renekton,LLA,LOLTMNT01_35704,1,Mid,Bot,Support,Jungle,Top,Bot,Support,Mid,Jungle,Top
1614,LLA_2024_Season_Opening_Season,Week 2,INFINITY,Movistar R7,0 - 2,14.1,Kalista,Vi,Varus,Rumble,Orianna,Ashe,Corki,Milio,Maokai,Udyr,Jarvan IV,Lucian,Xayah,Gnar,Draven,LeBlanc,Tristana,Zeri,Lulu,Aatrox,LLA,LOLTMNT01_35693,2,Mid,Top,Jungle,Bot,Support,Support,Jungle,Bot,Mid,Top
1615,LLA_2024_Season_Opening_Season,Week 2,Movistar R7,INFINITY,1 - 0,14.1,Vi,Kalista,Udyr,Rumble,Ashe,Nocturne,Varus,Xin Zhao,Milio,Poppy,Taliyah,Aphelios,Aatrox,Orianna,Jax,Corki,Neeko,Renata Glasc,Gnar,Kennen,LLA,LOLTMNT01_35686,1,Bot,Jungle,Mid,Support,Top,Jungle,Support,Bot,Mid,Top
1616,LLA_2024_Season_Opening_Season,Week 1,Estral Esports,INFINITY,2 - 0,14.1,Nocturne,Ashe,LeBlanc,Lucian,Orianna,Xin Zhao,Rumble,Udyr,Kalista,Varus,Akali,Rell,Vi,Neeko,Renata Glasc,Azir,Viego,Poppy,Senna,Galio,LLA,LOLTMNT03_31602,1,Top,Bot,Mid,Jungle,Support,Top,Bot,Support,Jungle,Mid
1617,LLA_2024_Season_Opening_Season,Week 1,Estral Esports,INFINITY,1 - 0,14.1,Nocturne,Ashe,LeBlanc,Lucian,Orianna,Xin Zhao,Rumble,Udyr,Varus,Kalista,Corki,Neeko,Vi,Heimerdinger,Jarvan IV,Poppy,Viego,Renata Glasc,Rell,Karma,LLA,LOLTMNT03_31598,1,Top,Bot,Mid,Support,Jungle,Top,Bot,Mid,Jungle,Support
1618,LLA_2024_Season_Opening_Season,Week 1,All Knights,Leviatan,0 - 2,14.1,Kalista,LeBlanc,Akali,Rumble,Ashe,Lucian,Xin Zhao,Jax,Varus,Neeko,Aphelios,Azir,Renata Glasc,Poppy,Rell,Karma,Rakan,Milio,K'Sante,Gnar,LLA,LOLTMNT03_32525,2,Jungle,Mid,Bot,Support,Top,Jungle,Bot,Mid,Support,Top
1619,LLA_2024_Season_Opening_Season,Week 1,Leviatan,All Knights,1 - 0,14.1,Lucian,Rumble,Poppy,Kalista,Ashe,Nocturne,LeBlanc,Kai'Sa,Vi,Xin Zhao,Varus,K'Sante,Gnar,Aphelios,Gwen,Xayah,Senna,Jax,Karma,Tahm Kench,LLA,LOLTMNT03_31582,1,Mid,Jungle,Bot,Top,Support,Mid,Jungle,Top,Bot,Support
1620,LLA_2024_Season_Opening_Season,Week 1,Movistar R7,Six Karma,2 - 0,14.1,Renata Glasc,Draven,Ashe,Rumble,Xin Zhao,LeBlanc,Kalista,Poppy,Orianna,Nocturne,Neeko,Aphelios,Nautilus,Alistar,Rell,Milio,K'Sante,Rakan,Gnar,Tahm Kench,LLA,LOLTMNT03_32337,1,Bot,Jungle,Mid,Support,Top,Jungle,Mid,Bot,Top,Support
1621,LLA_2024_Season_Opening_Season,Week 1,Six Karma,Movistar R7,0 - 1,14.1,Draven,Rumble,Jax,LeBlanc,Ashe,Lucian,Kalista,Varus,Xin Zhao,Renata Glasc,Neeko,Caitlyn,Vi,Jayce,Jarvan IV,Akali,Orianna,K'Sante,Rell,Aatrox,LLA,LOLTMNT03_32335,2,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Mid,Top
1622,LLA_2024_Season_Opening_Season,Week 1,Isurus,Leviatan,2 - 0,14.1,LeBlanc,Rumble,Poppy,Ashe,Kalista,Akali,Xin Zhao,Nocturne,Lucian,Draven,Neeko,Milio,Renata Glasc,Azir,Nautilus,Jax,Orianna,Senna,Renekton,Gnar,LLA,LOLTMNT03_31400,1,Jungle,Bot,Mid,Support,Top,Jungle,Bot,Support,Mid,Top
1623,LLA_2024_Season_Opening_Season,Week 1,Isurus,Leviatan,1 - 0,14.1,LeBlanc,Rumble,Nocturne,Ashe,Kalista,Lucian,Xin Zhao,Varus,Neeko,Aphelios,Akali,Poppy,Renata Glasc,Jax,K'Sante,Jayce,Rell,Rakan,Gnar,Aatrox,LLA,LOLTMNT03_32323,1,Jungle,Bot,Mid,Support,Top,Bot,Mid,Jungle,Support,Top
1624,LLA_2024_Season_Opening_Season,Week 1,Isurus,INFINITY,2 - 0,14.1,LeBlanc,Rumble,Nocturne,Lucian,Kalista,Akali,Ashe,Varus,Rell,Sejuani,Sylas,Orianna,Renekton,Gnar,K'Sante,Xin Zhao,Heimerdinger,Aatrox,Jhin,Jayce,LLA,LOLTMNT03_32104,1,Support,Jungle,Mid,Top,Bot,Bot,Jungle,Mid,Support,Top
1625,LLA_2024_Season_Opening_Season,Week 1,INFINITY,Isurus,0 - 1,14.1,Lucian,Rumble,Akali,Ashe,Rell,LeBlanc,Kalista,Xin Zhao,Draven,Renekton,Renata Glasc,Aatrox,Nocturne,Sylas,Sejuani,Neeko,Milio,Vi,Azir,Ahri,LLA,LOLTMNT03_31162,2,Bot,Top,Support,Jungle,Mid,Jungle,Bot,Top,Support,Mid
1626,LLA_2024_Season_Opening_Season,Week 1,Movistar R7,Estral Esports,0 - 2,14.1,Ashe,Rumble,Renata Glasc,LeBlanc,Nocturne,Kalista,Rell,Varus,Neeko,Lucian,Milio,Vi,Orianna,Caitlyn,Akali,Heimerdinger,Senna,Azir,Jax,K'Sante,LLA,LOLTMNT03_31152,2,Jungle,Bot,Support,Mid,Top,Bot,Mid,Jungle,Support,Top
1627,LLA_2024_Season_Opening_Season,Week 1,Movistar R7,Estral Esports,0 - 1,14.1,Ashe,Rumble,Renata Glasc,LeBlanc,Neeko,Kalista,Nocturne,Xin Zhao,Lucian,Jax,Akali,Nami,Draven,K'Sante,Caitlyn,Orianna,Gragas,Zeri,Lulu,Renekton,LLA,LOLTMNT03_32083,2,Jungle,Top,Mid,Bot,Support,Jungle,Bot,Support,Mid,Top
1628,LPL_2024_Season_Spring_Playoffs,Finals,Bilibili Gaming,Top Esports,3 - 1,14.6,Nautilus,Ahri,Rumble,Ashe,Poppy,Jax,Azir,Kalista,Taliyah,Varus,Neeko,Vi,Xin Zhao,Camille,Wukong,Rek'Sai,Rakan,Renekton,Kindred,Gragas,LPL,10956-10956_game_4,1,Mid,Bot,Support,Top,Jungle,Bot,Mid,Jungle,Support,Top
1629,LPL_2024_Season_Spring_Playoffs,Finals,Top Esports,Bilibili Gaming,1 - 2,14.6,Ahri,Lucian,Jax,Tahm Kench,Renata Glasc,Maokai,Ashe,Kalista,Varus,Azir,Draven,Vi,Poppy,Taliyah,Xin Zhao,Twisted Fate,Aurelion Sol,Rek'Sai,Rell,Rumble,LPL,10956-10956_game_3,1,Support,Mid,Bot,Top,Jungle,Support,Bot,Jungle,Mid,Top
1630,LPL_2024_Season_Spring_Playoffs,Finals,Top Esports,Bilibili Gaming,0 - 2,14.6,Ahri,Lucian,Jax,Tahm Kench,Kalista,Varus,Nautilus,Senna,Azir,Vi,Jinx,Ornn,Akali,Aatrox,Taliyah,Xin Zhao,Wukong,Renekton,Hwei,Rek'Sai,LPL,10956-10956_game_2,2,Support,Jungle,Bot,Top,Mid,Bot,Mid,Support,Jungle,Top
1631,LPL_2024_Season_Spring_Playoffs,Finals,Bilibili Gaming,Top Esports,1 - 0,14.6,Nautilus,Ahri,Rumble,Ashe,Poppy,Kalista,Lucian,Azir,Senna,Nami,Taliyah,Tahm Kench,Jax,Rek'Sai,Vi,Xin Zhao,Renekton,Aatrox,Maokai,Viego,LPL,10956-10956_game_1,1,Bot,Support,Mid,Top,Jungle,Mid,Bot,Support,Top,Jungle
1632,LPL_2024_Season_Spring_Playoffs,Semifinals,JD Gaming,Top Esports,1 - 3,14.6,Tristana,Twisted Fate,Vi,Azir,Nautilus,Varus,Kalista,Senna,Ahri,Taliyah,Ashe,Tahm Kench,Rek'Sai,Nocturne,Jax,Sejuani,Xin Zhao,Rumble,Viego,K'Sante,LPL,10955-10955_game_4,2,Bot,Mid,Support,Top,Jungle,Bot,Mid,Support,Jungle,Top
