gameid,league_code,Winner,League,Phase,Blue,Red,Score,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1,RP2,BP2,BP3,RP3,RB4,BB4,RB5,BB5,RP4,BP4,BP5,RP5,Winner,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5
9310-9310_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,ThunderTalk Gaming,FunPlus Phoenix,1 - 1,12.13,Lucian,Azir,Sivir,Sylas,Ahri,Poppy,Gnar,Zeri,Taliyah,Ryze,Viego,Jax,Kalista,Lee Sin,Jinx,Wukong,Xin Zhao,Kai'Sa,Nautilus,Braum,2,Top,Mid,Jungle,Bot,Support,Bot,Mid,Top,Jungle,Support
9310-9310_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,FunPlus Phoenix,ThunderTalk Gaming,0 - 1,12.13,Azir,Zeri,Kalista,Lucian,Taliyah,Sivir,Sylas,Gnar,Aphelios,Senna,Tahm Kench,Ryze,Gangplank,Renata Glasc,Jax,Lulu,Poppy,Hecarim,Irelia,Braum,2,Mid,Bot,Support,Jungle,Top,Top,Bot,Mid,Jungle,Support
9309-9309_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Royal Never Give Up,Rare Atom,2 - 0,12.13,Renata Glasc,Zeri,Sylas,Taliyah,Kalista,Lucian,Ahri,Lissandra,Viego,Wukong,Gnar,Jax,Jinx,Aphelios,Ezreal,Twitch,Sivir,Senna,Tahm Kench,Yuumi,1,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top,Bot,Support
9309-9309_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 8,Rare Atom,Royal Never Give Up,0 - 1,12.13,Lissandra,Renata Glasc,Lucian,Sylas,Poppy,Ahri,Zeri,Taliyah,Wukong,Viego,Gnar,Sivir,LeBlanc,Irelia,Yuumi,Nautilus,Jax,Rakan,Viktor,Leona,2,Bot,Jungle,Top,Support,Mid,Mid,Jungle,Bot,Top,Support
9308-9308_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Oh My God,Weibo Gaming,0 - 2,12.13,Gnar,Zeri,Kalista,Samira,Taliyah,Sylas,Aphelios,Poppy,Sivir,Trundle,Alistar,Ahri,Sejuani,Gwen,Gangplank,Gragas,Rakan,Kennen,Viktor,Jayce,2,Bot,Jungle,Support,Top,Mid,Jungle,Bot,Mid,Support,Top
9308-9308_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Oh My God,Weibo Gaming,0 - 1,12.13,Gnar,Zeri,Kalista,Samira,Renata Glasc,Sylas,Viego,Taliyah,Poppy,Aphelios,Viktor,Sivir,Sejuani,Yuumi,Alistar,Kennen,Nautilus,Braum,Gangplank,Gwen,2,Jungle,Bot,Mid,Support,Top,Mid,Jungle,Bot,Support,Top
9307-9307_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Ultra Prime,Top Esports,0 - 2,12.13,Ahri,Zeri,Sylas,Taliyah,Renata Glasc,Azir,Lee Sin,Gnar,Poppy,Gangplank,Lissandra,Swain,Aphelios,Tahm Kench,Kalista,Draven,Lucian,Xayah,Nautilus,Nami,2,Jungle,Top,Mid,Bot,Support,Top,Jungle,Mid,Bot,Support
9307-9307_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Top Esports,Ultra Prime,1 - 0,12.13,Lee Sin,Zeri,Wukong,Ahri,Renata Glasc,Viego,Taliyah,Azir,Xin Zhao,Gnar,Poppy,Camille,Draven,Kalista,Kog'Maw,Lucian,Aphelios,Senna,Tahm Kench,Lulu,1,Mid,Top,Jungle,Bot,Support,Mid,Jungle,Top,Bot,Support
9306-9306_game_3,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Royal Never Give Up,EDward Gaming,2 - 1,12.13,Renata Glasc,Zeri,Trundle,Lucian,Senna,Lissandra,Taliyah,Poppy,Sylas,Viego,Aphelios,Draven,Sejuani,Sett,Tahm Kench,Vladimir,Gnar,Nautilus,Gangplank,Leona,1,Mid,Jungle,Bot,Support,Top,Jungle,Mid,Bot,Top,Support
9306-9306_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,EDward Gaming,Royal Never Give Up,1 - 1,12.13,Lissandra,Renata Glasc,Ahri,Gnar,Sivir,Zeri,Taliyah,Azir,Poppy,Trundle,Aphelios,Jinx,Vladimir,Gangplank,Kennen,Tahm Kench,Nautilus,Sett,Gragas,Gwen,1,Mid,Jungle,Bot,Support,Top,Mid,Jungle,Bot,Support,Top
9306-9306_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Royal Never Give Up,EDward Gaming,1 - 0,12.13,Senna,Zeri,Renata Glasc,Lissandra,Trundle,Poppy,Wukong,Gnar,Azir,Taliyah,Sejuani,Viego,Sivir,Draven,Jinx,Kalista,Aphelios,Lucian,Nami,Nautilus,1,Jungle,Mid,Top,Bot,Support,Top,Mid,Jungle,Bot,Support
9305-9305_game_3,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,JD Gaming,Bilibili Gaming,2 - 1,12.13,Gnar,Zeri,Sivir,Ahri,Draven,Kalista,Aphelios,Renata Glasc,Jinx,Nautilus,Taliyah,Viego,Lee Sin,Fiora,Vi,Azir,Gwen,Wukong,Sejuani,Sylas,1,Bot,Support,Mid,Jungle,Top,Support,Bot,Jungle,Top,Mid
9305-9305_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Bilibili Gaming,JD Gaming,1 - 1,12.13,Lucian,Zeri,Lissandra,Gnar,Kalista,Renata Glasc,Ahri,Aphelios,Taliyah,Sivir,Yuumi,Lulu,Fiora,Sejuani,Jax,Vi,Poppy,Viego,Gangplank,Gragas,1,Mid,Bot,Support,Jungle,Top,Bot,Mid,Support,Jungle,Top
9305-9305_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,JD Gaming,Bilibili Gaming,1 - 0,12.13,Gnar,Zeri,Renata Glasc,Kalista,Azir,Ahri,Taliyah,Renekton,Diana,Aphelios,Xin Zhao,Sivir,Alistar,Yuumi,Gangplank,Fiora,Jax,Sejuani,Lulu,Seraphine,1,Mid,Bot,Jungle,Top,Support,Mid,Jungle,Bot,Top,Support
9304-9304_game_3,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Team WE,Invictus Gaming,1 - 2,12.13,Nidalee,Poppy,Jax,Sylas,Renata Glasc,Zeri,Ahri,Wukong,Aphelios,Viego,Gnar,Taliyah,Jinx,Irelia,Sivir,Sejuani,Camille,Kalista,Amumu,Alistar,2,Mid,Jungle,Top,Bot,Support,Jungle,Bot,Mid,Top,Support
9304-9304_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Invictus Gaming,Team WE,1 - 1,12.13,Poppy,Nidalee,Sylas,Wukong,Renata Glasc,Kalista,Taliyah,Ahri,Viego,Xin Zhao,Gnar,Gangplank,Senna,Aphelios,Draven,Rakan,Zeri,Jinx,Nautilus,Alistar,2,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top,Bot,Support
9304-9304_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Team WE,Invictus Gaming,0 - 1,12.13,Nidalee,Poppy,Jax,Sylas,Wukong,Taliyah,Renata Glasc,Xin Zhao,Ahri,Kalista,Azir,Draven,Viego,Gwen,Gangplank,Fiora,Gnar,Trundle,Sejuani,Blitzcrank,2,Support,Bot,Mid,Jungle,Top,Jungle,Mid,Bot,Top,Support
9303-9303_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,LNG Esports,Victory Five,0 - 2,12.13,Gnar,Zeri,Kalista,Poppy,Taliyah,Lucian,Wukong,Senna,Xin Zhao,Sivir,Yuumi,Seraphine,Sylas,Azir,Gwen,Gangplank,Gragas,Ornn,Swain,Yone,2,Jungle,Bot,Support,Top,Mid,Bot,Jungle,Support,Top,Mid
9303-9303_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Victory Five,LNG Esports,1 - 0,12.13,Corki,Zeri,Poppy,Gnar,Renata Glasc,Kalista,Taliyah,Wukong,Lucian,Kog'Maw,Lulu,Nami,Rek'Sai,Twisted Fate,Xin Zhao,Galio,Lissandra,Trundle,Sejuani,Gwen,1,Mid,Bot,Support,Jungle,Top,Jungle,Bot,Support,Mid,Top
9302-9302_game_3,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Weibo Gaming,ThunderTalk Gaming,2 - 1,12.13,Azir,Zeri,Gnar,Poppy,Kalista,Taliyah,Sylas,Aphelios,Viego,Trundle,Sivir,Renata Glasc,Yuumi,Sejuani,Lulu,Gangplank,Swain,Kennen,Pyke,Gragas,1,Mid,Jungle,Bot,Top,Support,Bot,Jungle,Support,Mid,Top
9302-9302_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,ThunderTalk Gaming,Weibo Gaming,1 - 1,12.13,Poppy,Zeri,Renata Glasc,Taliyah,Twisted Fate,Gnar,Azir,Aphelios,Tahm Kench,Jinx,Viego,Vi,Nautilus,Ahri,Sejuani,Kennen,Seraphine,Braum,Gragas,Gwen,1,Mid,Bot,Jungle,Support,Top,Bot,Support,Jungle,Mid,Top
9302-9302_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Weibo Gaming,ThunderTalk Gaming,1 - 0,12.13,Azir,Zeri,Gnar,Poppy,Nautilus,Twisted Fate,Taliyah,Kalista,Sylas,Viego,Aphelios,Amumu,Renata Glasc,Gangplank,Rakan,Sejuani,Wukong,Kennen,Leona,Gragas,1,Mid,Jungle,Bot,Top,Support,Bot,Mid,Support,Jungle,Top
9301-9301_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,EDward Gaming,LGD Gaming,2 - 0,12.13,Jax,Zeri,Kalista,Senna,Viego,Azir,Sylas,Draven,Akali,Aphelios,Gnar,Sejuani,Braum,Renata Glasc,Tahm Kench,Trundle,Nautilus,Poppy,Sett,Wukong,1,Mid,Bot,Top,Jungle,Support,Bot,Mid,Top,Support,Jungle
9301-9301_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,EDward Gaming,LGD Gaming,1 - 0,12.13,Jax,Zeri,Kalista,Senna,Ahri,Azir,Sylas,Poppy,Renata Glasc,Trundle,Draven,Aphelios,Nautilus,Taliyah,Amumu,Ryze,Akali,Gnar,Blitzcrank,Sejuani,1,Mid,Jungle,Bot,Top,Support,Jungle,Support,Bot,Mid,Top
9300-9300_game_3,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,FunPlus Phoenix,Anyone's Legend,2 - 1,12.13,Gangplank,Renata Glasc,Kalista,Lucian,Sylas,Zeri,Gnar,Swain,Wukong,Ahri,Lee Sin,Jax,Aphelios,Senna,Rakan,Nautilus,Ezreal,Sivir,Yuumi,Alistar,1,Top,Mid,Jungle,Bot,Support,Mid,Jungle,Top,Bot,Support
9300-9300_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Anyone's Legend,FunPlus Phoenix,1 - 1,12.13,Poppy,Gangplank,Renata Glasc,Swain,Sylas,Amumu,Zeri,Gnar,Taliyah,Akali,Wukong,Kalista,Jax,Lee Sin,Yuumi,Nautilus,Viego,Camille,Alistar,Rakan,1,Bot,Mid,Jungle,Top,Support,Top,Mid,Bot,Jungle,Support
9300-9300_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,FunPlus Phoenix,Anyone's Legend,1 - 0,12.13,Gangplank,Poppy,Sylas,Renata Glasc,Kalista,Zeri,Lucian,Senna,Wukong,Gnar,Nami,Tahm Kench,Ahri,Jax,Lee Sin,Swain,Taliyah,Trundle,Viktor,Camille,1,Bot,Top,Support,Jungle,Mid,Bot,Jungle,Support,Mid,Top
9299-9299_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Royal Never Give Up,Bilibili Gaming,2 - 0,12.12,Renata Glasc,Zeri,Sylas,Lucian,Senna,Lissandra,Aphelios,Ahri,Wukong,Poppy,Taliyah,Jinx,Nautilus,Gnar,Gwen,Fiora,Gangplank,Sejuani,Tahm Kench,Braum,1,Bot,Jungle,Mid,Top,Support,Mid,Jungle,Bot,Top,Support
9299-9299_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Bilibili Gaming,Royal Never Give Up,0 - 1,12.12,Lissandra,Zeri,Taliyah,Renata Glasc,Ahri,Gnar,Aphelios,Nautilus,Jinx,Wukong,Azir,Poppy,Leona,Corki,Thresh,Sylas,Viktor,Gwen,Tahm Kench,Jax,2,Bot,Jungle,Mid,Top,Support,Support,Bot,Jungle,Mid,Top
9298-9298_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Rare Atom,Top Esports,0 - 2,12.12,Senna,Zeri,Poppy,Wukong,Gnar,Renata Glasc,Aphelios,Viego,Sylas,Xin Zhao,Taliyah,Ezreal,Rakan,Irelia,Thresh,Sejuani,Leona,Nautilus,Vladimir,Gwen,2,Bot,Jungle,Mid,Support,Top,Jungle,Mid,Bot,Support,Top
9298-9298_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Top Esports,Rare Atom,1 - 0,12.12,Corki,Zeri,Wukong,Senna,Rakan,Poppy,Renata Glasc,Kalista,Taliyah,Draven,Gnar,Amumu,Ahri,Jax,Trundle,Kayle,Viego,Sylas,Vi,Tryndamere,1,Support,Bot,Top,Mid,Jungle,Bot,Mid,Support,Jungle,Top
9297-9297_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Ultra Prime,LNG Esports,0 - 2,12.12,Poppy,Zeri,Lucian,Lee Sin,Sylas,Kalista,Aphelios,Wukong,Jinx,Viego,Nautilus,Tahm Kench,Gangplank,Corki,Azir,Jax,Gnar,Sejuani,Swain,Lissandra,2,Bot,Jungle,Support,Top,Mid,Jungle,Bot,Support,Top,Mid
9297-9297_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,LNG Esports,Ultra Prime,1 - 0,12.12,Azir,Poppy,Lee Sin,Wukong,Kalista,Zeri,Viego,Aphelios,Xin Zhao,Lucian,Nami,Renata Glasc,Lissandra,Gnar,Corki,Gangplank,Taliyah,Gwen,Sylas,Tryndamere,1,Jungle,Bot,Support,Top,Mid,Bot,Jungle,Support,Mid,Top
9296-9296_game_3,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,ThunderTalk Gaming,Oh My God,2 - 1,12.12,Poppy,Kalista,Samira,Zeri,Shyvana,Azir,Sylas,Aphelios,Akali,Jinx,Gnar,Gangplank,Nautilus,Wukong,Xin Zhao,Renata Glasc,Lee Sin,Rakan,Viego,Lulu,1,Mid,Bot,Top,Support,Jungle,Bot,Mid,Top,Jungle,Support
9296-9296_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Oh My God,ThunderTalk Gaming,1 - 1,12.12,Kalista,Zeri,Azir,Sylas,Gnar,Samira,Aphelios,Wukong,Senna,Poppy,Lulu,Tahm Kench,Gangplank,Swain,Shyvana,Taliyah,Gwen,Ahri,Lillia,Seraphine,1,Bot,Jungle,Support,Mid,Top,Jungle,Bot,Support,Top,Mid
9296-9296_game_1,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,ThunderTalk Gaming,Oh My God,1 - 0,12.12,Samira,Kalista,Poppy,Zeri,Shyvana,Nautilus,Aphelios,Sylas,Jinx,Azir,Gnar,Gangplank,Renata Glasc,Lulu,Lee Sin,Yuumi,Wukong,Viego,Braum,Rakan,1,Bot,Mid,Top,Jungle,Support,Mid,Bot,Top,Jungle,Support
9295-9295_game_3,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Invictus Gaming,JD Gaming,1 - 2,12.12,Gangplank,Zeri,Poppy,Wukong,Renata Glasc,Jax,Aphelios,Kalista,Viego,Nidalee,Renekton,Taliyah,Braum,Sett,Gwen,Gragas,Nautilus,Alistar,Lissandra,Ornn,2,Bot,Jungle,Top,Support,Mid,Bot,Jungle,Mid,Support,Top
9295-9295_game_2,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,JD Gaming,Invictus Gaming,1 - 1,12.12,Nidalee,Gangplank,Senna,Poppy,Galio,Renata Glasc,Zeri,Wukong,Ahri,Viego,Lissandra,Jinx,Gragas,Jax,Kennen,Nautilus,Gwen,Gnar,Yuumi,Leona,2,Bot,Jungle,Mid,Top,Support,Jungle,Mid,Bot,Top,Support
9295-9295_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Invictus Gaming,JD Gaming,0 - 1,12.12,Gangplank,Nidalee,Poppy,Zeri,Kalista,Jax,Wukong,Aphelios,Renata Glasc,Jinx,Sylas,Viego,Ashe,Ahri,Gnar,Sion,Taliyah,Lulu,Sejuani,Gragas,2,Jungle,Bot,Mid,Support,Top,Bot,Support,Jungle,Mid,Top
9294-9294_game_2,LPL,1,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Anyone's Legend,Team WE,2 - 0,12.12,Azir,Lee Sin,Renata Glasc,Sylas,Wukong,Gangplank,Swain,Viego,Zeri,Kalista,Amumu,Taliyah,Xin Zhao,Alistar,Camille,Gragas,Braum,Jax,Diana,Gnar,1,Mid,Bot,Support,Top,Jungle,Jungle,Bot,Mid,Support,Top
9294-9294_game_1,LPL,2,LPL_2022_Season_Summer_Season_Weeks_7-10,Week 7,Team WE,Anyone's Legend,0 - 1,12.12,Gangplank,Zeri,Lee Sin,Renata Glasc,Senna,Gnar,Kalista,Sylas,Wukong,Poppy,Azir,Aphelios,Amumu,Alistar,Rakan,Jax,Nautilus,Gwen,Rell,Kennen,2,Bot,Jungle,Mid,Top,Support,Mid,Jungle,Bot,Support,Top
ESPORTSTMNT03_2638250,PCS,2,PCS_2022_Season_Spring_Playoffs,Finals,CTBC Flying Oyster,TALON,2 - 3,12.5,Ahri,Zeri,Gnar,Syndra,Xayah,Galio,Jinx,Aphelios,Nautilus,Tahm Kench,Orianna,Ryze,Volibear,Tryndamere,Graves,Lee Sin,Viego,Nocturne,Gangplank,Ornn,2,Bot,Support,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT03_2638247,PCS,2,PCS_2022_Season_Spring_Playoffs,Finals,TALON,CTBC Flying Oyster,2 - 2,12.5,Syndra,Zeri,Xayah,Ahri,Tahm Kench,Gnar,Nautilus,Leona,Aphelios,Orianna,Jinx,Galio,Ornn,Camille,Gangplank,Lee Sin,Viego,Jarvan IV,Renekton,Graves,2,Support,Mid,Bot,Jungle,Top,Support,Bot,Mid,Jungle,Top
ESPORTSTMNT03_2638245,PCS,2,PCS_2022_Season_Spring_Playoffs,Finals,CTBC Flying Oyster,TALON,1 - 2,12.5,Ahri,Zeri,Hecarim,Syndra,Xayah,Tahm Kench,Jinx,Nautilus,Aphelios,Volibear,Viktor,Orianna,Alistar,Lee Sin,Leona,Ornn,Jarvan IV,Rakan,Renekton,Gnar,2,Bot,Jungle,Mid,Support,Top,Support,Bot,Mid,Jungle,Top
ESPORTSTMNT03_2638244,PCS,1,PCS_2022_Season_Spring_Playoffs,Finals,TALON,CTBC Flying Oyster,1 - 1,12.5,Syndra,Zeri,Nautilus,Ahri,Xayah,Rakan,Jinx,Leona,Lee Sin,Tahm Kench,Viego,Aphelios,Vex,Viktor,LeBlanc,Orianna,Zoe,Ryze,Ornn,Aatrox,1,Bot,Support,Jungle,Mid,Top,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT03_2638242,PCS,2,PCS_2022_Season_Spring_Playoffs,Finals,TALON,CTBC Flying Oyster,0 - 1,12.5,Syndra,Zeri,Zoe,Ahri,Xayah,Rakan,Jinx,Nautilus,Volibear,Orianna,Tahm Kench,Aphelios,Hecarim,Viktor,Lee Sin,Azir,Galio,Trundle,Gangplank,Graves,2,Bot,Mid,Support,Jungle,Top,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT03_2638018,PCS,2,PCS_2022_Season_Spring_Playoffs,Round 3,Deep Cross Gaming,J Team,1 - 3,12.5,Syndra,Zeri,LeBlanc,Ahri,Tryndamere,Galio,Aphelios,Nautilus,Viego,Lee Sin,Ryze,Jinx,Gnar,Viktor,Gangplank,Orianna,Renekton,Camille,Renata Glasc,Veigar,2,Bot,Jungle,Mid,Top,Support,Support,Jungle,Bot,Top,Mid
ESPORTSTMNT03_2638017,PCS,1,PCS_2022_Season_Spring_Playoffs,Round 3,J Team,Deep Cross Gaming,2 - 1,12.5,Galio,Zeri,Xayah,Ahri,Nautilus,Syndra,Aphelios,Jinx,Volibear,Viego,Renata Glasc,Karma,LeBlanc,Ryze,Viktor,Twisted Fate,Veigar,Orianna,Renekton,Ornn,1,Bot,Jungle,Support,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT03_2638016,PCS,1,PCS_2022_Season_Spring_Playoffs,Round 3,Deep Cross Gaming,J Team,1 - 1,12.5,Syndra,Zeri,LeBlanc,Ahri,Tryndamere,Galio,Aphelios,Nautilus,Lee Sin,Volibear,Ryze,Xayah,Rakan,Viktor,Renekton,Zoe,Orianna,Gangplank,Alistar,Jayce,1,Bot,Jungle,Mid,Top,Support,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT03_2638010,PCS,2,PCS_2022_Season_Spring_Playoffs,Round 3,Deep Cross Gaming,J Team,0 - 1,12.5,Syndra,Zeri,LeBlanc,Ahri,Tryndamere,Galio,Aphelios,Nautilus,Lee Sin,Ryze,Renata Glasc,Jinx,Volibear,Zoe,Renekton,Orianna,Viktor,Gnar,Hecarim,Gangplank,2,Bot,Mid,Support,Top,Jungle,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT03_2638159,PCS,1,PCS_2022_Season_Spring_Playoffs,Round 4,TALON,J Team,3 - 2,12.5,Lee Sin,Zeri,Zoe,Vex,Viego,Rakan,Ahri,Aphelios,Nautilus,Jinx,Tahm Kench,Syndra,Gnar,Jayce,Gangplank,Tryndamere,Graves,Kennen,Hecarim,Malphite,1,Mid,Bot,Support,Top,Jungle,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT03_2638152,PCS,1,PCS_2022_Season_Spring_Playoffs,Round 4,J Team,TALON,2 - 2,12.5,Rakan,Lee Sin,Vex,Zeri,Nautilus,Viego,Ahri,Hecarim,Xayah,Graves,Leona,Veigar,Gragas,Gnar,Kai'Sa,Gangplank,Alistar,Sion,Aphelios,Aatrox,1,Mid,Jungle,Support,Top,Bot,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT03_2638151,PCS,2,PCS_2022_Season_Spring_Playoffs,Round 4,J Team,TALON,1 - 2,12.5,Xayah,Zeri,Nautilus,Lee Sin,Jinx,Karma,Aphelios,Viego,Miss Fortune,Hecarim,Ahri,Vex,Renata Glasc,Gangplank,Tahm Kench,Gnar,Leona,Gragas,Alistar,Sylas,2,Bot,Jungle,Mid,Top,Support,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT03_2638150,PCS,2,PCS_2022_Season_Spring_Playoffs,Round 4,TALON,J Team,1 - 1,12.5,Lee Sin,Zeri,Zoe,Rakan,Viego,Ahri,Xayah,Aphelios,Nautilus,Volibear,Leona,Hecarim,Gnar,Jayce,Gangplank,Orianna,Syndra,LeBlanc,Renekton,Gragas,2,Bot,Jungle,Support,Mid,Top,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT03_2638146,PCS,1,PCS_2022_Season_Spring_Playoffs,Round 4,TALON,J Team,1 - 0,12.5,Lee Sin,Zeri,Zoe,Rakan,Viego,Ahri,Xayah,Aphelios,Nautilus,Leona,Volibear,Graves,Gnar,Trundle,Ornn,Syndra,Renekton,Gangplank,Orianna,Viktor,1,Bot,Support,Jungle,Top,Mid,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT03_2657620,PCS,2,PCS_2022_Season_Spring_Playoffs,Round 4,TALON,CTBC Flying Oyster,1 - 3,12.5,Syndra,Zeri,Zoe,Ahri,Jinx,Rakan,Volibear,Xayah,Nautilus,Aphelios,Renata Glasc,Lee Sin,LeBlanc,Galio,Ryze,Viktor,Orianna,Azir,Tryndamere,Malphite,2,Jungle,Bot,Support,Mid,Top,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT03_2657617,PCS,2,PCS_2022_Season_Spring_Playoffs,Round 4,TALON,CTBC Flying Oyster,1 - 2,12.5,Syndra,Zeri,Galio,Ahri,Jinx,Rakan,Xayah,Nautilus,Volibear,Ryze,Leona,Kai'Sa,Hecarim,Zoe,Lee Sin,Jayce,Viktor,Tryndamere,Viego,Renekton,2,Bot,Mid,Support,Top,Jungle,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT03_2657616,PCS,1,PCS_2022_Season_Spring_Playoffs,Round 4,CTBC Flying Oyster,TALON,1 - 1,12.5,Ahri,Zeri,Hecarim,Syndra,Xayah,Tahm Kench,Jinx,Aphelios,Lee Sin,Volibear,Nautilus,Leona,Galio,Ryze,Zoe,Gnar,LeBlanc,Viktor,Renekton,Ornn,1,Bot,Jungle,Support,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT03_2657614,PCS,1,PCS_2022_Season_Spring_Playoffs,Round 4,TALON,CTBC Flying Oyster,1 - 0,12.5,Syndra,Zeri,Galio,Ahri,Jinx,Lee Sin,Xayah,Volibear,Rakan,Nautilus,Ryze,Aphelios,Viego,Zoe,Nocturne,Gangplank,Orianna,Hecarim,Gnar,Graves,1,Bot,Support,Mid,Jungle,Top,Jungle,Support,Bot,Mid,Top
ESPORTSTMNT03_2657182,PCS,2,PCS_2022_Season_Spring_Playoffs,Round 2,Frank Esports,Deep Cross Gaming,0 - 3,12.5,Renata Glasc,Zeri,Galio,Ahri,Twisted Fate,Xayah,Lee Sin,Aphelios,Viego,LeBlanc,Jinx,Ryze,Tryndamere,Camille,Gangplank,Nautilus,Tahm Kench,Sejuani,Gragas,Aatrox,2,Jungle,Mid,Bot,Support,Top,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT03_2657177,PCS,2,PCS_2022_Season_Spring_Playoffs,Round 2,Frank Esports,Deep Cross Gaming,0 - 2,12.5,Renata Glasc,Zeri,Galio,Ahri,Twisted Fate,Hecarim,Aphelios,Xayah,Volibear,Nautilus,Trundle,Rakan,Tryndamere,Ryze,Viktor,Camille,LeBlanc,Vex,Gnar,Gangplank,2,Bot,Support,Jungle,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT03_2637468,PCS,1,PCS_2022_Season_Spring_Playoffs,Round 2,Deep Cross Gaming,Frank Esports,1 - 0,12.5,Xayah,Renata Glasc,Hecarim,Galio,Volibear,Zeri,Ahri,Aphelios,Lee Sin,Jinx,Nautilus,Leona,Nocturne,LeBlanc,Jarvan IV,Vex,Viktor,Viego,Tryndamere,Gnar,1,Mid,Bot,Support,Jungle,Top,Bot,Jungle,Support,Mid,Top
