gameid,league_code,Winner,League,Phase,Blue,Red,Score,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1,RP2,BP2,BP3,RP3,RB4,BB4,RB5,BB5,RP4,BP4,BP5,RP5,Winner,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5
ESPORTSTMNT06/1720432,MSI,1,2021_Mid-Season_Invitational,Groups Day 3,TALON,İstanbul Wildcats,1 - 0,11.9,Senna,Varus,Lee Sin,Leona,Udyr,Nocturne,Renekton,Kai'Sa,Nautilus,Rumble,Thresh,Morgana,Kalista,Gnar,Jinx,Lucian,Gangplank,Aphelios,Sylas,Yone,1,Top,Jungle,Support,Bot,Mid,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT06/1720426,MSI,1,2021_Mid-Season_Invitational,Groups Day 3,MAD Lions KOI,paiN Gaming,1 - 0,11.9,Renekton,Senna,Draven,Varus,Udyr,Rumble,Morgana,Jinx,Olaf,Aphelios,Thresh,Tahm Kench,Lucian,Karma,Orianna,Nocturne,Zoe,Lee Sin,Kog'Maw,Camille,1,Jungle,Bot,Support,Top,Mid,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT06/1720421,MSI,1,2021_Mid-Season_Invitational,Groups Day 3,Cloud9,INFINITY,1 - 0,11.9,Gnar,Lee Sin,Zoe,Tahm Kench,Varus,Rumble,Morgana,Kai'Sa,Udyr,Renekton,Tristana,Gangplank,Rakan,Orianna,Ryze,Alistar,Rell,Jinx,Thresh,Viktor,1,Jungle,Top,Mid,Bot,Support,Bot,Jungle,Top,Support,Mid
ESPORTSTMNT06/1720413,MSI,1,2021_Mid-Season_Invitational,Groups Day 3,Dplus KIA,DetonatioN FocusMe,1 - 0,11.9,Renekton,Senna,Lee Sin,Thresh,Rumble,Varus,Morgana,Udyr,Tristana,Xayah,Alistar,Zoe,Lucian,Sett,Gnar,Nocturne,Rell,Gangplank,Viktor,Urgot,1,Jungle,Bot,Support,Top,Mid,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT06/1720412,MSI,2,2021_Mid-Season_Invitational,Groups Day 3,Unicorns of Love.CIS,Pentanet.GG,0 - 1,11.9,Tristana,Nocturne,Rumble,Varus,Lillia,Thresh,Udyr,Gnar,Morgana,Jayce,Kai'Sa,Samira,Braum,Rell,Alistar,Nautilus,Rakan,Galio,Viktor,Lee Sin,2,Jungle,Top,Bot,Support,Mid,Top,Jungle,Bot,Support,Mid
ESPORTSTMNT06/1720393,MSI,1,2021_Mid-Season_Invitational,Groups Day 3,Royal Never Give Up,Unicorns of Love.CIS,1 - 0,11.9,Renekton,Tristana,Senna,Udyr,Morgana,Kai'Sa,Rumble,Varus,Nidalee,Nautilus,Lee Sin,Leona,Ashe,Jayce,Lucian,Gnar,Nocturne,Kalista,Orianna,Kassadin,1,Jungle,Support,Top,Bot,Mid,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT06/1720376,MSI,2,2021_Mid-Season_Invitational,Groups Day 2,paiN Gaming,TALON,0 - 1,11.9,Varus,Draven,Renekton,Alistar,Thresh,Camille,Rell,Rumble,Kai'Sa,Tristana,Hecarim,Leona,Irelia,Akali,Nocturne,Sylas,Gnar,Ryze,Karma,Lucian,2,Support,Bot,Jungle,Mid,Top,Jungle,Bot,Support,Top,Mid
ESPORTSTMNT06/1720371,MSI,2,2021_Mid-Season_Invitational,Groups Day 2,İstanbul Wildcats,MAD Lions KOI,0 - 1,11.9,Thresh,Tahm Kench,Lucian,Lee Sin,Rumble,Morgana,Udyr,Nautilus,Kai'Sa,Tristana,Leona,Volibear,Sylas,Orianna,Gnar,Renekton,Viktor,Ryze,Nocturne,Wukong,2,Jungle,Bot,Support,Mid,Top,Support,Bot,Jungle,Mid,Top
ESPORTSTMNT06/1720364,MSI,1,2021_Mid-Season_Invitational,Groups Day 2,DetonatioN FocusMe,Cloud9,1 - 0,11.9,Thresh,Rumble,Lee Sin,Morgana,Senna,Renekton,Udyr,Varus,Nidalee,Gnar,Kai'Sa,Jayce,Rell,Tahm Kench,Sett,Twisted Fate,Leona,Zoe,Alistar,Orianna,1,Jungle,Top,Bot,Mid,Support,Bot,Jungle,Top,Support,Mid
ESPORTSTMNT06/1720356,MSI,2,2021_Mid-Season_Invitational,Groups Day 2,INFINITY,Dplus KIA,0 - 1,11.9,Nidalee,Thresh,Lee Sin,Morgana,Rumble,Udyr,Lillia,Varus,Graves,Kalista,Lucian,Syndra,Nautilus,Tahm Kench,Leona,Ryze,Sion,Gnar,Alistar,Sett,2,Jungle,Bot,Mid,Top,Support,Bot,Jungle,Mid,Top,Support
ESPORTSTMNT06/1720352,MSI,2,2021_Mid-Season_Invitational,Groups Day 2,Unicorns of Love.CIS,Royal Never Give Up,0 - 1,11.9,Tristana,Morgana,Udyr,Thresh,Rumble,Varus,Kai'Sa,Olaf,Xayah,Trundle,Gnar,Lucian,Rell,Rakan,Orianna,No_ban,Alistar,Viktor,Braum,Ryze,2,Bot,Jungle,Top,Mid,Support,Jungle,Bot,Top,Support,Mid
ESPORTSTMNT06/1720350,MSI,2,2021_Mid-Season_Invitational,Groups Day 2,Pentanet.GG,Royal Never Give Up,0 - 1,11.9,Lucian,Morgana,Jayce,Varus,Nocturne,Rumble,Gnar,Lee Sin,Udyr,Kog'Maw,Lulu,Kai'Sa,Ahri,Nautilus,Olaf,Syndra,Leona,Volibear,Orianna,Sylas,2,Top,Bot,Support,Jungle,Mid,Top,Jungle,Bot,Support,Mid
ESPORTSTMNT06/1720315,MSI,1,2021_Mid-Season_Invitational,Groups Day 1,MAD Lions KOI,TALON,1 - 0,11.9,Renekton,Senna,Varus,Orianna,Morgana,Rumble,Udyr,Nidalee,Kai'Sa,Tristana,Nautilus,Leona,Wukong,Viktor,Nocturne,Diana,Gnar,Lee Sin,Ryze,Sett,1,Jungle,Bot,Support,Top,Mid,Jungle,Bot,Support,Top,Mid
ESPORTSTMNT06/1720308,MSI,2,2021_Mid-Season_Invitational,Groups Day 1,İstanbul Wildcats,paiN Gaming,0 - 1,11.9,Draven,Senna,Renekton,Varus,Thresh,Kai'Sa,Lee Sin,Rell,Udyr,Rumble,Alistar,Tristana,Orianna,Lucian,Ryze,Viktor,Sylas,Samira,Sett,Darius,2,Mid,Jungle,Support,Bot,Top,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT06/1720302,MSI,2,2021_Mid-Season_Invitational,Groups Day 1,Pentanet.GG,Unicorns of Love.CIS,0 - 1,11.9,Lucian,Udyr,Nocturne,Jinx,Lee Sin,Tristana,Varus,Kai'Sa,Alistar,Rumble,Tahm Kench,Nidalee,Viktor,Renekton,Sion,Jayce,Gnar,Ornn,Kindred,Orianna,2,Bot,Mid,Support,Top,Jungle,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT06/1720293,MSI,1,2021_Mid-Season_Invitational,Groups Day 1,Royal Never Give Up,Pentanet.GG,1 - 0,11.9,Ahri,Lucian,Morgana,Jayce,Zoe,Varus,Rumble,Lee Sin,Thresh,Kai'Sa,Nautilus,Jinx,Renekton,Kindred,Olaf,Udyr,Fiddlesticks,Nocturne,Gnar,Urgot,1,Jungle,Bot,Support,Mid,Top,Mid,Support,Bot,Jungle,Top
ESPORTSTMNT06/1720282,MSI,1,2021_Mid-Season_Invitational,Groups Day 1,INFINITY,DetonatioN FocusMe,1 - 0,11.9,Lee Sin,Zoe,Morgana,Thresh,Rumble,Kalista,Udyr,Renekton,Kai'Sa,Gnar,Xayah,Akali,Twisted Fate,Lillia,Rakan,Sett,Rell,Sylas,Alistar,Hecarim,1,Jungle,Top,Bot,Mid,Support,Mid,Bot,Top,Support,Jungle
ESPORTSTMNT06/1720263,MSI,1,2021_Mid-Season_Invitational,Groups Day 1,Dplus KIA,Cloud9,1 - 0,11.9,Thresh,Rumble,Lee Sin,Nidalee,Senna,Jayce,Morgana,Varus,Kindred,Jhin,Leona,Tahm Kench,Renekton,Orianna,Lucian,Lulu,Viktor,Zoe,Gnar,Gangplank,1,Jungle,Bot,Support,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT04_1970678,WLDs,1,2021_Season_World_Championship_Play-In,Qualification Round,Cloud9,PEACE,3 - 0,11.19,Kennen,LeBlanc,Lillia,Olaf,Leona,Zoe,Lee Sin,Miss Fortune,Nidalee,Lucian,Nami,Irelia,Ryze,Poppy,Yasuo,Nautilus,Rakan,Gwen,Tryndamere,Sett,1,Jungle,Bot,Support,Top,Mid,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT04_1970677,WLDs,2,2021_Season_World_Championship_Play-In,Qualification Round,PEACE,Cloud9,0 - 2,11.19,LeBlanc,Kennen,Irelia,Jarvan IV,Leona,Lillia,Miss Fortune,Aphelios,Thresh,Lee Sin,Amumu,Olaf,Rumble,Zoe,Gnar,Syndra,Ryze,Akali,Shen,Gangplank,2,Bot,Jungle,Support,Mid,Top,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT04_1970670,WLDs,2,2021_Season_World_Championship_Play-In,Qualification Round,PEACE,Cloud9,0 - 1,11.19,LeBlanc,Kennen,Irelia,Jarvan IV,Leona,Lillia,Miss Fortune,Lucian,Lee Sin,Xin Zhao,Ryze,Nami,Nautilus,Camille,Amumu,Jayce,Syndra,Gnar,Rakan,Wukong,2,Bot,Jungle,Mid,Top,Support,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT04_1970669,WLDs,1,2021_Season_World_Championship_Play-In,Qualification Round,Hanwha Life Esports,Beyond Gaming,3 - 0,11.19,Lucian,LeBlanc,Xin Zhao,Sylas,Lillia,Azir,Irelia,Miss Fortune,Talon,Lee Sin,Kai'Sa,Ornn,Twisted Fate,Rakan,Braum,Gwen,Alistar,Gragas,Orianna,Fiora,1,Top,Jungle,Bot,Support,Mid,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT04_1970668,WLDs,1,2021_Season_World_Championship_Play-In,Qualification Round,Hanwha Life Esports,Beyond Gaming,2 - 0,11.19,Lucian,LeBlanc,Xin Zhao,Irelia,Lillia,Qiyana,Lee Sin,Viego,Leona,Miss Fortune,Amumu,Kennen,Sylas,Ezreal,Twisted Fate,Kai'Sa,Vayne,Jarvan IV,Azir,Kled,1,Jungle,Bot,Support,Top,Mid,Jungle,Support,Top,Bot,Mid
ESPORTSTMNT04_1970653,WLDs,2,2021_Season_World_Championship_Play-In,Qualification Round,Beyond Gaming,Hanwha Life Esports,0 - 1,11.19,LeBlanc,Lucian,Qiyana,Xin Zhao,Sylas,Lillia,Lee Sin,Irelia,Miss Fortune,Aphelios,Thresh,Leona,Jax,Taliyah,Ornn,Sejuani,Nidalee,Tryndamere,Gwen,Fiora,2,Jungle,Bot,Support,Mid,Top,Top,Bot,Support,Jungle,Mid
ESPORTSTMNT04_1960557,WLDs,2,2021_Season_World_Championship_Play-In,Elimination Round,RED Canids,PEACE,2 - 3,11.19,Kennen,Xin Zhao,Irelia,Zoe,Poppy,LeBlanc,Leona,Miss Fortune,Braum,Lee Sin,Ezreal,Sylas,Ryze,Gangplank,Syndra,Lillia,Nidalee,Akali,Camille,Renekton,2,Support,Jungle,Bot,Mid,Top,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT04_1960555,WLDs,2,2021_Season_World_Championship_Play-In,Elimination Round,PEACE,RED Canids,2 - 2,11.19,Xin Zhao,Miss Fortune,Camille,Irelia,LeBlanc,Kennen,Lucian,Lee Sin,Leona,Braum,Jayce,Zoe,Jarvan IV,Ezreal,Tryndamere,Draven,Aphelios,Yone,Lillia,Wukong,2,Bot,Support,Top,Mid,Jungle,Jungle,Support,Mid,Bot,Top
ESPORTSTMNT04_1960554,WLDs,2,2021_Season_World_Championship_Play-In,Elimination Round,RED Canids,PEACE,1 - 2,11.19,Irelia,Xin Zhao,Kennen,Camille,Miss Fortune,Lucian,Lee Sin,Leona,Lillia,Xayah,Rakan,Aphelios,Ryze,Gangplank,Zoe,Tryndamere,Aatrox,Yone,Sylas,Poppy,2,Jungle,Bot,Support,Top,Mid,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT04_1960553,WLDs,1,2021_Season_World_Championship_Play-In,Elimination Round,PEACE,RED Canids,1 - 1,11.19,Xin Zhao,Miss Fortune,Camille,Irelia,Draven,Ryze,Lucian,Lee Sin,Kennen,Jarvan IV,Leona,Ezreal,Nocturne,Braum,Tryndamere,Yuumi,Rakan,Sylas,Nidalee,Kled,1,Bot,Top,Support,Mid,Jungle,Jungle,Top,Bot,Support,Mid
ESPORTSTMNT04_1960541,WLDs,2,2021_Season_World_Championship_Play-In,Elimination Round,PEACE,RED Canids,0 - 1,11.19,Xin Zhao,Miss Fortune,Camille,Irelia,Draven,Ryze,Lucian,Lee Sin,Kennen,Nami,Rumble,Leona,Nocturne,Kalista,Tryndamere,Kai'Sa,Ezreal,Sylas,Jarvan IV,Kled,2,Bot,Support,Top,Mid,Jungle,Jungle,Top,Support,Bot,Mid
ESPORTSTMNT04_1960540,WLDs,2,2021_Season_World_Championship_Play-In,Elimination Round,Galatasaray Esports,Beyond Gaming,2 - 3,11.19,Aphelios,Qiyana,Lee Sin,Zoe,Xin Zhao,Kennen,Lucian,Miss Fortune,Leona,Gwen,Olaf,Graves,Rakan,Tryndamere,Yuumi,Sylas,Gnar,Twisted Fate,Trundle,Ryze,2,Bot,Top,Jungle,Mid,Support,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT04_1960539,WLDs,1,2021_Season_World_Championship_Play-In,Elimination Round,Beyond Gaming,Galatasaray Esports,2 - 2,11.19,Qiyana,Aphelios,Zoe,Lee Sin,Kennen,Lucian,Miss Fortune,Ryze,Talon,Xin Zhao,Syndra,Ezreal,Amumu,Gwen,Braum,Jax,Leona,Rakan,Camille,Renekton,1,Bot,Jungle,Mid,Support,Top,Mid,Jungle,Bot,Support,Top
ESPORTSTMNT04_1960532,WLDs,2,2021_Season_World_Championship_Play-In,Elimination Round,Galatasaray Esports,Beyond Gaming,2 - 1,11.19,Aphelios,Qiyana,Draven,Zoe,Lucian,Kennen,Ryze,Miss Fortune,Lee Sin,Talon,Ezreal,Syndra,Gwen,Leona,Camille,Jayce,Amumu,Gnar,Rakan,Irelia,2,Mid,Jungle,Bot,Top,Support,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT04_1960531,WLDs,1,2021_Season_World_Championship_Play-In,Elimination Round,Galatasaray Esports,Beyond Gaming,2 - 0,11.19,Aphelios,Qiyana,Draven,Zoe,Irelia,Kennen,Lee Sin,Ryze,Lucian,Miss Fortune,Twisted Fate,Xin Zhao,Camille,Nami,Amumu,Tahm Kench,Jayce,Gwen,Leona,Braum,1,Jungle,Bot,Mid,Top,Support,Mid,Bot,Jungle,Top,Support
ESPORTSTMNT04_1960519,WLDs,1,2021_Season_World_Championship_Play-In,Elimination Round,Galatasaray Esports,Beyond Gaming,1 - 0,11.19,Aphelios,Qiyana,Draven,Lee Sin,Tryndamere,Ryze,Lucian,Lillia,Irelia,Talon,Zoe,Leona,Nami,Miss Fortune,Alistar,Ezreal,Kai'Sa,Braum,Kennen,Yone,1,Bot,Jungle,Mid,Support,Top,Jungle,Top,Support,Bot,Mid
ESPORTSTMNT04_1970577,WLDs,1,2021_Season_World_Championship_Play-In,Tiebreakers,DetonatioN FocusMe,Cloud9,1 - 0,11.19,Twisted Fate,Talon,LeBlanc,Ryze,Sylas,Urgot,Leona,Miss Fortune,Amumu,Xin Zhao,Ezreal,Olaf,Gnar,Gangplank,Irelia,Gwen,Zoe,Orianna,Sett,Jayce,1,Support,Jungle,Bot,Mid,Top,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT04_1970572,WLDs,2,2021_Season_World_Championship_Play-In,Tiebreakers,Unicorns of Love.CIS,Beyond Gaming,0 - 1,11.19,Aphelios,Camille,Lucian,Irelia,Ezreal,Kassadin,Lee Sin,Ryze,Xin Zhao,Orianna,Senna,Draven,Sion,Amumu,Seraphine,Leona,Rakan,Wukong,Jayce,Tahm Kench,2,Jungle,Mid,Bot,Support,Top,Mid,Jungle,Bot,Support,Top
ESPORTSTMNT04_1970564,WLDs,2,2021_Season_World_Championship_Play-In,Day 3,Cloud9,Unicorns of Love.CIS,0 - 1,11.19,Kassadin,Qiyana,Lucian,Ryze,Irelia,Jarvan IV,Miss Fortune,Lee Sin,Senna,LeBlanc,Xin Zhao,Sylas,Rakan,Jayce,Leona,Galio,Sion,Gangplank,Rell,Camille,2,Bot,Mid,Jungle,Top,Support,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT04_1970553,WLDs,1,2021_Season_World_Championship_Play-In,Day 3,DetonatioN FocusMe,Beyond Gaming,1 - 0,11.19,Lucian,LeBlanc,Aphelios,Talon,Ryze,Zoe,Miss Fortune,Xin Zhao,Ezreal,Lillia,Leona,Sylas,Irelia,Gwen,Yone,Rakan,Amumu,Urgot,Akali,Aatrox,1,Bot,Jungle,Support,Top,Mid,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT04_1970547,WLDs,1,2021_Season_World_Championship_Play-In,Day 3,PEACE,RED Canids,1 - 0,11.19,Camille,Irelia,Xin Zhao,Miss Fortune,Draven,Lee Sin,Lucian,Leona,Ryze,Braum,Kennen,Kalista,Twisted Fate,Qiyana,Yone,Jayce,Graves,Nocturne,Tryndamere,Gangplank,1,Bot,Support,Top,Jungle,Mid,Support,Mid,Bot,Jungle,Top
ESPORTSTMNT04_1970541,WLDs,1,2021_Season_World_Championship_Play-In,Day 3,LNG Esports,INFINITY,1 - 0,11.19,Nami,Irelia,Xin Zhao,Camille,Zoe,Lee Sin,Miss Fortune,LeBlanc,Qiyana,Graves,Lissandra,Lucian,Amumu,Kennen,Rakan,Yuumi,Jayce,Leona,Wukong,Braum,1,Bot,Jungle,Mid,Support,Top,Mid,Jungle,Bot,Top,Support
ESPORTSTMNT04_1970530,WLDs,1,2021_Season_World_Championship_Play-In,Day 2,Cloud9,Galatasaray Esports,1 - 0,11.19,Talon,Irelia,Lucian,Qiyana,Ryze,Lee Sin,Jarvan IV,Miss Fortune,Xin Zhao,Ezreal,Leona,Thresh,LeBlanc,Gwen,Malphite,Camille,Jayce,Tryndamere,Taliyah,Sylas,1,Top,Bot,Support,Mid,Jungle,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT04_1970523,WLDs,1,2021_Season_World_Championship_Play-In,Day 2,Beyond Gaming,Unicorns of Love.CIS,1 - 0,11.19,Kassadin,Aphelios,Camille,Lucian,Irelia,Ryze,Xin Zhao,Miss Fortune,Lee Sin,Ezreal,Rakan,Sylas,Yone,Amumu,Orianna,Galio,Nautilus,Syndra,Jayce,Wukong,1,Jungle,Bot,Support,Mid,Top,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT04_1970517,WLDs,2,2021_Season_World_Championship_Play-In,Day 2,Galatasaray Esports,DetonatioN FocusMe,0 - 1,11.19,Irelia,Miss Fortune,LeBlanc,Ryze,Leona,Qiyana,Lee Sin,Aphelios,Thresh,Lucian,Nami,Xin Zhao,Gwen,Yone,Twisted Fate,Malphite,Zoe,Jayce,Azir,Urgot,2,Jungle,Bot,Support,Top,Mid,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT04_1970501,WLDs,2,2021_Season_World_Championship_Play-In,Day 2,Beyond Gaming,Cloud9,0 - 1,11.19,LeBlanc,Aphelios,Qiyana,Lucian,Irelia,Ryze,Miss Fortune,Ezreal,Leona,Graves,Amumu,Lee Sin,Kennen,Gangplank,Gwen,Camille,Sylas,Lillia,Yone,Malphite,2,Bot,Jungle,Support,Top,Mid,Bot,Support,Jungle,Mid,Top
ESPORTSTMNT04_1970496,WLDs,2,2021_Season_World_Championship_Play-In,Day 2,RED Canids,Hanwha Life Esports,0 - 1,11.19,LeBlanc,Lee Sin,Irelia,Lucian,Ezreal,Gwen,Miss Fortune,Camille,Taliyah,Xin Zhao,Amumu,Kai'Sa,Kennen,Yone,Ryze,Tryndamere,Leona,Jax,Twisted Fate,Sylas,2,Bot,Jungle,Support,Top,Mid,Top,Jungle,Bot,Support,Mid
ESPORTSTMNT04_1970490,WLDs,2,2021_Season_World_Championship_Play-In,Day 2,INFINITY,PEACE,0 - 1,11.19,Twisted Fate,LeBlanc,Poppy,Lucian,Nidalee,Miss Fortune,Lee Sin,Lillia,Irelia,Aphelios,Sylas,Jayce,Aatrox,Ziggs,Kennen,Ezreal,Xayah,Gnar,Rakan,Leona,2,Jungle,Bot,Mid,Top,Support,Jungle,Mid,Top,Bot,Support
ESPORTSTMNT04_1970482,WLDs,2,2021_Season_World_Championship_Play-In,Day 2,RED Canids,LNG Esports,0 - 1,11.19,LeBlanc,Lee Sin,Qiyana,Nami,Camille,Amumu,Miss Fortune,Lucian,Zed,Kennen,Irelia,Jayce,Leona,Braum,Jarvan IV,Sylas,Rakan,Xin Zhao,Lulu,Gragas,2,Bot,Top,Mid,Jungle,Support,Bot,Mid,Top,Support,Jungle
ESPORTSTMNT04_1970467,WLDs,2,2021_Season_World_Championship_Play-In,Day 2,PEACE,Hanwha Life Esports,0 - 1,11.19,Camille,Lucian,Tryndamere,Lee Sin,LeBlanc,Nidalee,Irelia,Miss Fortune,Taliyah,Lillia,Renekton,Amumu,Ezreal,Yone,Ziggs,Yasuo,Azir,Tristana,Rakan,Aatrox,2,Mid,Jungle,Top,Bot,Support,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT04_1970451,WLDs,2,2021_Season_World_Championship_Play-In,Day 1,Unicorns of Love.CIS,Galatasaray Esports,0 - 1,11.19,Lucian,Irelia,Ryze,Kassadin,Jax,Lee Sin,Camille,Miss Fortune,Talon,Ezreal,Trundle,Twisted Fate,Sylas,Renekton,Galio,Jayce,Gwen,Amumu,LeBlanc,Rakan,2,Top,Bot,Jungle,Support,Mid,Bot,Jungle,Mid,Top,Support
ESPORTSTMNT04_1970442,WLDs,2,2021_Season_World_Championship_Play-In,Day 1,DetonatioN FocusMe,Cloud9,0 - 1,11.19,Sion,Talon,Syndra,Lucian,Twisted Fate,Lee Sin,LeBlanc,Miss Fortune,Qiyana,Xin Zhao,Gnar,Sylas,Ezreal,Rakan,Thresh,Amumu,Leona,Jhin,Alistar,Irelia,2,Mid,Jungle,Top,Bot,Support,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT04_1970431,WLDs,1,2021_Season_World_Championship_Play-In,Day 1,Galatasaray Esports,Beyond Gaming,1 - 0,11.19,Irelia,Lee Sin,Draven,Lucian,Aphelios,Amumu,Miss Fortune,Ezreal,Xin Zhao,Ryze,Qiyana,Orianna,Leona,Karma,Jayce,Rakan,Braum,Bard,Kennen,Jarvan IV,1,Bot,Mid,Jungle,Support,Top,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT04_1970423,WLDs,2,2021_Season_World_Championship_Play-In,Day 1,Unicorns of Love.CIS,DetonatioN FocusMe,0 - 1,11.19,Ryze,Camille,Xin Zhao,Kassadin,Amumu,Irelia,Lee Sin,Miss Fortune,LeBlanc,Lucian,Rakan,Leona,Gwen,Sett,Sylas,Poppy,Talon,Jayce,Orianna,Gnar,2,Jungle,Bot,Support,Top,Mid,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT04_1970417,WLDs,1,2021_Season_World_Championship_Play-In,Day 1,Hanwha Life Esports,INFINITY,1 - 0,11.19,LeBlanc,Irelia,Lucian,Tryndamere,Jarvan IV,Camille,Lee Sin,Amumu,Miss Fortune,Ezreal,Leona,Xin Zhao,Orianna,Gnar,Yone,Kennen,Zoe,Azir,Renekton,Graves,1,Jungle,Bot,Support,Mid,Top,Support,Bot,Jungle,Mid,Top
ESPORTSTMNT04_1970407,WLDs,1,2021_Season_World_Championship_Play-In,Day 1,LNG Esports,PEACE,1 - 0,11.19,Nidalee,Lucian,Twisted Fate,Irelia,Jayce,Lee Sin,LeBlanc,Miss Fortune,Galio,Aphelios,Qiyana,Amumu,Rakan,Kennen,Thresh,Poppy,Zed,Leona,Fiora,Gangplank,1,Mid,Bot,Jungle,Support,Top,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT04_1970397,WLDs,2,2021_Season_World_Championship_Play-In,Day 1,INFINITY,RED Canids,0 - 1,11.19,Lee Sin,LeBlanc,Draven,Zoe,Amumu,Xin Zhao,Lucian,Miss Fortune,Lillia,Jarvan IV,Nami,Leona,Gnar,Irelia,Gangplank,Yone,Camille,Kennen,Sylas,Sett,2,Bot,Jungle,Support,Top,Mid,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT04_1970393,WLDs,2,2021_Season_World_Championship_Play-In,Day 1,Hanwha Life Esports,LNG Esports,0 - 1,11.19,Ryze,Lee Sin,Xin Zhao,Yuumi,Lucian,Sylas,Irelia,Qiyana,Miss Fortune,Sejuani,Tryndamere,Jax,Ziggs,Azir,Braum,LeBlanc,Rakan,Ezreal,Karma,Gragas,2,Top,Jungle,Mid,Bot,Support,Jungle,Bot,Top,Support,Mid
ESPORTSTMNT02/1732271,CBLOL,2,CBLOL_2021_Season_Split_1,Week 9,INTZ,paiN Gaming,0 - 1,11.5,Lillia,Renekton,Alistar,Camille,Hecarim,Nautilus,Tristana,Thresh,Udyr,Olaf,Gangplank,Lucian,Leona,Karma,Orianna,Syndra,Caitlyn,Xayah,Rakan,Lulu,2,Mid,Jungle,Top,Bot,Support,Support,Jungle,Mid,Bot,Top
ESPORTSTMNT02/1732251,CBLOL,2,CBLOL_2021_Season_Split_1,Week 9,RED Canids,Vorax Liberty,0 - 1,11.5,Renekton,Kai'Sa,Camille,Tristana,Thresh,Senna,Hecarim,Rell,Udyr,Nautilus,Xayah,Gnar,Irelia,Jhin,Sion,Sivir,Miss Fortune,Malphite,Orianna,Viktor,2,Jungle,Support,Bot,Top,Mid,Support,Jungle,Top,Bot,Mid
ESPORTSTMNT02/1732224,CBLOL,2,CBLOL_2021_Season_Split_1,Week 9,Rensga eSports,LOUD,0 - 1,11.5,Azir,Olaf,Camille,Tristana,Senna,Kai'Sa,Udyr,Rell,Kalista,Thresh,Caitlyn,Hecarim,Syndra,Twisted Fate,Zoe,Orianna,Viktor,Gnar,Sylas,Wukong,2,Jungle,Support,Bot,Top,Mid,Support,Bot,Jungle,Mid,Top
ESPORTSTMNT02/1732182,CBLOL,1,CBLOL_2021_Season_Split_1,Week 9,Cruzeiro eSports,KaBuM! Esports,1 - 0,11.5,Camille,Udyr,Thresh,Lillia,Gnar,Tristana,Rell,Leona,Lucian,Hecarim,Kai'Sa,Xayah,Sion,Irelia,Gragas,Sylas,Karthus,Syndra,Ornn,Nocturne,1,Support,Jungle,Bot,Mid,Top,Support,Top,Bot,Jungle,Mid
ESPORTSTMNT02/1732134,CBLOL,2,CBLOL_2021_Season_Split_1,Week 9,Flamengo MDL,FURIA,0 - 1,11.5,Senna,Orianna,Tristana,Azir,Hecarim,Renekton,Udyr,Aphelios,Lillia,Jayce,Zoe,Camille,Varus,Galio,Ezreal,Ryze,Twisted Fate,Kai'Sa,Alistar,Braum,2,Jungle,Top,Mid,Bot,Support,Bot,Jungle,Top,Mid,Support
ESPORTSTMNT02/1721715,CBLOL,1,CBLOL_2021_Season_Split_1,Week 9,paiN Gaming,Rensga eSports,1 - 0,11.5,Syndra,Udyr,Olaf,Tristana,Thresh,Hecarim,Kai'Sa,Azir,Rell,Lillia,Alistar,Graves,Irelia,Xayah,Zoe,Renekton,Jhin,Camille,Galio,Gragas,1,Bot,Jungle,Support,Top,Mid,Mid,Support,Jungle,Bot,Top
